created_at,text,score,category,market_relevant,term,event_date,SP500_ret_1d,SP500_ret_3d,VIX_ret_1d,VIX_ret_3d,USDCHF_ret_1d,USDCHF_ret_3d,GOLD_ret_1d,GOLD_ret_3d
2020-03-06 04:35:00+00:00," ""RT @SenateGOP: Conference Chairman @SenJohnBarrasso:  We cannot tolerate political violence or threats of harassment.  I hope that @SenSchumer will think twice about comments like these in the future. https://t.co/571ZUE2ZJU""",7,economy,True,term1,2020-03-06 00:00:00+00:00,-7.596969747745101,-7.771247363823128,29.85217183529059,28.51693679253806,-1.9401570126742225,-0.9505169905692175,0.2214478730994826,-1.7596375122614614
2020-03-06 04:35:00+00:00," ""RT @AirlinesDotOrg: A4A thanks @potus @realDonaldtrump @vp @Mike_Pence for inviting the CEOs of U.S. passenger airlines to the @WhiteHouse for today’s constructive meeting. We will continue to work collaboratively to contain and stop the spread of the novel coronavirus. https://t.co/RlNoBxwmQr""",4,domestic_politics,False,term1,2020-03-06 00:00:00+00:00,-7.596969747745101,-7.771247363823128,29.85217183529059,28.51693679253806,-1.9401570126742225,-0.9505169905692175,0.2214478730994826,-1.7596375122614614
2020-03-06 04:35:00+00:00," ""RT @AirlinesDotOrg: A4A thanks @potus @realDonaldtrump @vp @Mike_Pence for inviting the CEOs of U.S. passenger airlines to the @WhiteHouse for today’s constructive meeting. We will continue to work collaboratively to contain and stop the spread of the novel coronavirus. https://t.co/RlNoBxwmQr""",7,economy,True,term1,2020-03-06 00:00:00+00:00,-7.596969747745101,-7.771247363823128,29.85217183529059,28.51693679253806,-1.9401570126742225,-0.9505169905692175,0.2214478730994826,-1.7596375122614614
2020-03-06 04:38:00+00:00," ""Thank you Nan! https://t.co/PZoxkvMqZq""",5,other,False,term1,2020-03-06 00:00:00+00:00,-7.596969747745101,-7.771247363823128,29.85217183529059,28.51693679253806,-1.9401570126742225,-0.9505169905692175,0.2214478730994826,-1.7596375122614614
2020-03-06 04:39:00+00:00," ""RT @realDonaldTrump: https://t.co/hmcOfwHgAK""",4,other,False,term1,2020-03-06 00:00:00+00:00,-7.596969747745101,-7.771247363823128,29.85217183529059,28.51693679253806,-1.9401570126742225,-0.9505169905692175,0.2214478730994826,-1.7596375122614614
2020-03-06 04:40:00+00:00," ""RT @DailySignal: Don't miss @Jim_Jordan recapping the insanity of the impeachment process—and how conservatives can stop the left from continuing to weaponize the government.   Bonus: A quick reminder of everything the Trump administration has accomplished.  Full episode: https://t.co/bBBfbjTQeY https://t.co/Qc7Kr9gTVb""",5,domestic_politics,False,term1,2020-03-06 00:00:00+00:00,-7.596969747745101,-7.771247363823128,29.85217183529059,28.51693679253806,-1.9401570126742225,-0.9505169905692175,0.2214478730994826,-1.7596375122614614
2020-03-06 09:59:00+00:00," ""Tonight’s Fox News Town Hall with @MarthaMacCallum and @BretBaier will rebroadcast at 11:00 P.M. Eastern on @FoxNews. Enjoy!""",5,domestic_politics,False,term1,2020-03-06 00:00:00+00:00,-7.596969747745101,-7.771247363823128,29.85217183529059,28.51693679253806,-1.9401570126742225,-0.9505169905692175,0.2214478730994826,-1.7596375122614614
2020-03-06 11:33:00+00:00," ""Thank you Audrey! https://t.co/2bhoVVoV6r""",5,other,False,term1,2020-03-06 00:00:00+00:00,-7.596969747745101,-7.771247363823128,29.85217183529059,28.51693679253806,-1.9401570126742225,-0.9505169905692175,0.2214478730994826,-1.7596375122614614
2020-03-06 11:42:00+00:00," ""RT @RepLeeZeldin: Such an honor to receive the @VFWHQ “Beyond the Call” Award at this year’s Annual Legislative Conference. These veterans have been role models to me since before I joined ROTC in college &amp; receiving this award meant so much. Thank you! https://t.co/FDN06gTA4e""",5,domestic_politics,False,term1,2020-03-06 00:00:00+00:00,-7.596969747745101,-7.771247363823128,29.85217183529059,28.51693679253806,-1.9401570126742225,-0.9505169905692175,0.2214478730994826,-1.7596375122614614
2020-03-06 11:46:00+00:00," ""RT @mattgaetz: .@IvankaTrump is a wonderful American Patriot! #MAGA https://t.co/ZhtiPUzaBu""",5,domestic_politics,False,term1,2020-03-06 00:00:00+00:00,-7.596969747745101,-7.771247363823128,29.85217183529059,28.51693679253806,-1.9401570126742225,-0.9505169905692175,0.2214478730994826,-1.7596375122614614
2020-03-06 11:48:00+00:00," ""RT @mattgaetz: Bloomberg spent $500m just to win American Samoa. He could have spent $700m to buy the whole place. It would have been a better investment than his campaign   He won the only area he didn’t visit. https://t.co/njLoSFQvyr""",4,domestic_politics,False,term1,2020-03-06 00:00:00+00:00,-7.596969747745101,-7.771247363823128,29.85217183529059,28.51693679253806,-1.9401570126742225,-0.9505169905692175,0.2214478730994826,-1.7596375122614614
2020-03-06 11:49:00+00:00," ""My great honor! https://t.co/oFZneKJZCf""",5,domestic_politics,False,term1,2020-03-06 00:00:00+00:00,-7.596969747745101,-7.771247363823128,29.85217183529059,28.51693679253806,-1.9401570126742225,-0.9505169905692175,0.2214478730994826,-1.7596375122614614
2020-03-06 11:51:00+00:00," ""RT @realDonaldTrump: Tonight’s Fox News Town Hall with @MarthaMacCallum and @BretBaier will rebroadcast at 11:00 P.M. Eastern on @FoxNews. Enjoy!""",5,domestic_politics,False,term1,2020-03-06 00:00:00+00:00,-7.596969747745101,-7.771247363823128,29.85217183529059,28.51693679253806,-1.9401570126742225,-0.9505169905692175,0.2214478730994826,-1.7596375122614614
2020-03-06 13:08:00+00:00," ""RT @thejtlewis: President @realDonaldTrump did excellent on the FOX #TrumpTownHall tonight. Getting the feeling that 2020 will see one of the largest landslide victories in history. https://t.co/KDPbwBVgmR""",5,domestic_politics,False,term1,2020-03-06 00:00:00+00:00,-7.596969747745101,-7.771247363823128,29.85217183529059,28.51693679253806,-1.9401570126742225,-0.9505169905692175,0.2214478730994826,-1.7596375122614614
2020-03-06 13:10:00+00:00," ""RT @DailyCaller: A lifelong Dem voter talks about why he flipped to Trump in 2016:  'I’m focused on the economy and on regulation and deregulation and I like what has happened in the country in the last four years. I’m thankful for your efforts and I hope we can continue.'  #TrumpTownHall https://t.co/A0zrjtMLR0""",8,economy,True,term1,2020-03-06 00:00:00+00:00,-7.596969747745101,-7.771247363823128,29.85217183529059,28.51693679253806,-1.9401570126742225,-0.9505169905692175,0.2214478730994826,-1.7596375122614614
2020-03-06 13:10:00+00:00," ""RT @DailyCaller: A lifelong Dem voter talks about why he flipped to Trump in 2016:  'I’m focused on the economy and on regulation and deregulation and I like what has happened in the country in the last four years. I’m thankful for your efforts and I hope we can continue.'  #TrumpTownHall https://t.co/A0zrjtMLR0""",5,domestic_politics,False,term1,2020-03-06 00:00:00+00:00,-7.596969747745101,-7.771247363823128,29.85217183529059,28.51693679253806,-1.9401570126742225,-0.9505169905692175,0.2214478730994826,-1.7596375122614614
2020-03-06 13:10:00+00:00," ""RT @PARISDENNARD: “It was a fake impeachment” President @realDonaldTrump #TrumpTownHall""",8,economy,True,term1,2020-03-06 00:00:00+00:00,-7.596969747745101,-7.771247363823128,29.85217183529059,28.51693679253806,-1.9401570126742225,-0.9505169905692175,0.2214478730994826,-1.7596375122614614
2020-03-06 13:10:00+00:00," ""RT @PARISDENNARD: “It was a fake impeachment” President @realDonaldTrump #TrumpTownHall""",5,domestic_politics,False,term1,2020-03-06 00:00:00+00:00,-7.596969747745101,-7.771247363823128,29.85217183529059,28.51693679253806,-1.9401570126742225,-0.9505169905692175,0.2214478730994826,-1.7596375122614614
2020-03-06 13:11:00+00:00," ""RT @KristinG70: Trump is relaxed and his entertaining self tonight.  Enjoyable to watch!  #TrumpTownHall""",5,domestic_politics,False,term1,2020-03-06 00:00:00+00:00,-7.596969747745101,-7.771247363823128,29.85217183529059,28.51693679253806,-1.9401570126742225,-0.9505169905692175,0.2214478730994826,-1.7596375122614614
2020-03-06 13:11:00+00:00," ""RT @KristinG70: Trump is relaxed and his entertaining self tonight.  Enjoyable to watch!  #TrumpTownHall""",5,domestic_politics,False,term1,2020-03-06 00:00:00+00:00,-7.596969747745101,-7.771247363823128,29.85217183529059,28.51693679253806,-1.9401570126742225,-0.9505169905692175,0.2214478730994826,-1.7596375122614614
2020-03-06 13:11:00+00:00," ""RT @mjoyce317: Pennsylvania (former Democrat) voter stands by @realDonaldTrump: “I like what’s happened in the country in the last 4 years” #TrumpTownHall   https://t.co/vOpdT3xkFc""",5,domestic_politics,False,term1,2020-03-06 00:00:00+00:00,-7.596969747745101,-7.771247363823128,29.85217183529059,28.51693679253806,-1.9401570126742225,-0.9505169905692175,0.2214478730994826,-1.7596375122614614
2020-03-06 13:11:00+00:00," ""RT @mjoyce317: Pennsylvania (former Democrat) voter stands by @realDonaldTrump: “I like what’s happened in the country in the last 4 years” #TrumpTownHall   https://t.co/vOpdT3xkFc""",5,domestic_politics,False,term1,2020-03-06 00:00:00+00:00,-7.596969747745101,-7.771247363823128,29.85217183529059,28.51693679253806,-1.9401570126742225,-0.9505169905692175,0.2214478730994826,-1.7596375122614614
2020-03-06 13:13:00+00:00," ""RT @sethweathers: Trump is killing it on the Fox News town hall while taking questions from the crowd  We’ll probably never see another President who can perform at the level of @realDonaldTrump in our lifetime.  #TrumpTownHall""",5,domestic_politics,False,term1,2020-03-06 00:00:00+00:00,-7.596969747745101,-7.771247363823128,29.85217183529059,28.51693679253806,-1.9401570126742225,-0.9505169905692175,0.2214478730994826,-1.7596375122614614
2020-03-06 13:14:00+00:00," ""RT @CompoundBoss: Imagine Biden sitting there doing a town hall like Trump tonight? He’d be babbling like an idiot. Trump is absolutely Presidential. #TrumpTownHall https://t.co/VNWEaH50CC""",5,domestic_politics,False,term1,2020-03-06 00:00:00+00:00,-7.596969747745101,-7.771247363823128,29.85217183529059,28.51693679253806,-1.9401570126742225,-0.9505169905692175,0.2214478730994826,-1.7596375122614614
2020-03-06 13:15:00+00:00," ""Thank you! https://t.co/xfB5qwgZzy""",5,other,False,term1,2020-03-06 00:00:00+00:00,-7.596969747745101,-7.771247363823128,29.85217183529059,28.51693679253806,-1.9401570126742225,-0.9505169905692175,0.2214478730994826,-1.7596375122614614
2020-03-06 13:17:00+00:00," ""RT @JacobsonNate: There’s nothing greater than @realDonaldTrump answering questions  can watch here https://t.co/fUuM7VIdFR  #TrumpTownHall""",5,domestic_politics,False,term1,2020-03-06 00:00:00+00:00,-7.596969747745101,-7.771247363823128,29.85217183529059,28.51693679253806,-1.9401570126742225,-0.9505169905692175,0.2214478730994826,-1.7596375122614614
2020-03-06 23:03:00+00:00," ""https://t.co/QvDKY27t6h https://t.co/FenhyvcdBC""",4,other,False,term1,2020-03-09 00:00:00+00:00,4.939630628156136,-9.681935233259644,-13.147263987842281,38.578777982794215,0.09811678371549395,1.2399591286108667,-0.9196789736675127,-5.088083079837265
2020-03-07 05:21:00+00:00," ""https://t.co/TZ6o5jjPH7""",4,other,False,term1,2020-03-09 00:00:00+00:00,4.939630628156136,-9.681935233259644,-13.147263987842281,38.578777982794215,0.09811678371549395,1.2399591286108667,-0.9196789736675127,-5.088083079837265
2020-03-07 08:19:00+00:00," ""Congratulations to @FoxNews!  https://t.co/ED5t5eENE5""",5,domestic_politics,False,term1,2020-03-09 00:00:00+00:00,4.939630628156136,-9.681935233259644,-13.147263987842281,38.578777982794215,0.09811678371549395,1.2399591286108667,-0.9196789736675127,-5.088083079837265
2020-03-07 09:08:00+00:00," ""....I want to thank Acting Chief Mick Mulvaney for having served the Administration so well. He will become the United States Special Envoy for Northern Ireland. Thank you!""",5,domestic_politics,False,term1,2020-03-09 00:00:00+00:00,4.939630628156136,-9.681935233259644,-13.147263987842281,38.578777982794215,0.09811678371549395,1.2399591286108667,-0.9196789736675127,-5.088083079837265
2020-03-08 11:45:00+00:00," ""RT @DanScavino: ⚠️#TDSWarning🤯#KAG2020🇺🇸 https://t.co/y4ymeFAmfe""",5,domestic_politics,False,term1,2020-03-09 00:00:00+00:00,4.939630628156136,-9.681935233259644,-13.147263987842281,38.578777982794215,0.09811678371549395,1.2399591286108667,-0.9196789736675127,-5.088083079837265
2020-03-08 11:47:00+00:00," ""Thank you to the Great State of Tennessee. We are with you all the way! https://t.co/vyu0Tbthv0""",5,domestic_politics,False,term1,2020-03-09 00:00:00+00:00,4.939630628156136,-9.681935233259644,-13.147263987842281,38.578777982794215,0.09811678371549395,1.2399591286108667,-0.9196789736675127,-5.088083079837265
2020-03-08 11:56:00+00:00," ""I agree with Joe! https://t.co/h84mD7jVPW""",5,domestic_politics,False,term1,2020-03-09 00:00:00+00:00,4.939630628156136,-9.681935233259644,-13.147263987842281,38.578777982794215,0.09811678371549395,1.2399591286108667,-0.9196789736675127,-5.088083079837265
2020-03-08 11:59:00+00:00," ""RT @seanhannity: @realdonaldTrump to Bloomberg: 'One thing this whole thing has shown is that you can't buy an election... Sometimes you just don’t have what it takes.' https://t.co/6CNCsRGuhh""",5,domestic_politics,False,term1,2020-03-09 00:00:00+00:00,4.939630628156136,-9.681935233259644,-13.147263987842281,38.578777982794215,0.09811678371549395,1.2399591286108667,-0.9196789736675127,-5.088083079837265
2020-03-08 12:04:00+00:00," ""RT @WhiteHouse: President @realDonaldTrump signed the $8.3 billion funding bill to combat Coronavirus and defend the health and safety of the American people. https://t.co/QoVpAxSJgU""",7,economy,True,term1,2020-03-09 00:00:00+00:00,4.939630628156136,-9.681935233259644,-13.147263987842281,38.578777982794215,0.09811678371549395,1.2399591286108667,-0.9196789736675127,-5.088083079837265
2020-03-08 13:24:00+00:00," ""Thank you @SenatorTimScott! https://t.co/7Sp0mj1AL0""",5,domestic_politics,False,term1,2020-03-09 00:00:00+00:00,4.939630628156136,-9.681935233259644,-13.147263987842281,38.578777982794215,0.09811678371549395,1.2399591286108667,-0.9196789736675127,-5.088083079837265
2020-03-09 05:17:00+00:00," ""Working hard Lori!https://twitter.com/Lrihendry/status/1236889583926771712 ‚Ä¶""",5,domestic_politics,False,term1,2020-03-09 00:00:00+00:00,4.939630628156136,-9.681935233259644,-13.147263987842281,38.578777982794215,0.09811678371549395,1.2399591286108667,-0.9196789736675127,-5.088083079837265
2020-03-09 08:11:00+00:00," ""Great job being done by the @ VP and the CoronaVirus Task Force. Thank you!""",6,domestic_politics,False,term1,2020-03-09 00:00:00+00:00,4.939630628156136,-9.681935233259644,-13.147263987842281,38.578777982794215,0.09811678371549395,1.2399591286108667,-0.9196789736675127,-5.088083079837265
2020-03-09 08:16:00+00:00," ""The BEST decision made was the toughest of them all - which saved many lives. Our VERY early decision to stop travel to and from certain parts of the world!""",6,domestic_politics,False,term1,2020-03-09 00:00:00+00:00,4.939630628156136,-9.681935233259644,-13.147263987842281,38.578777982794215,0.09811678371549395,1.2399591286108667,-0.9196789736675127,-5.088083079837265
2020-03-09 13:07:00+00:00," ""RT @thedailybeast: Surgeon General Jerome Adams used his comments to downplay the risk of coronavirus to the president https://t.co/PA6a3Dv7gz""",2,domestic_politics,True,term1,2020-03-09 00:00:00+00:00,4.939630628156136,-9.681935233259644,-13.147263987842281,38.578777982794215,0.09811678371549395,1.2399591286108667,-0.9196789736675127,-5.088083079837265
2020-03-09 18:41:00+00:00," ""RT @DanScavino: The video was NOT manipulated. https://t.co/p9QrNPYOvf""",5,domestic_politics,False,term1,2020-03-09 00:00:00+00:00,4.939630628156136,-9.681935233259644,-13.147263987842281,38.578777982794215,0.09811678371549395,1.2399591286108667,-0.9196789736675127,-5.088083079837265
2020-03-09 19:11:00+00:00," ""RT @charliekirk11: Let me get this straight:  Democrats and the mainstream media are trying to incite panic over the Coronavirus  ...Yet they still push an open border agenda that allows thousands of unchecked &amp; potentially unhealthy migrants to flow into America?  🤔""",4,domestic_politics,False,term1,2020-03-09 00:00:00+00:00,4.939630628156136,-9.681935233259644,-13.147263987842281,38.578777982794215,0.09811678371549395,1.2399591286108667,-0.9196789736675127,-5.088083079837265
2020-03-09 19:11:00+00:00," ""RT @charliekirk11: Let me get this straight:  Democrats and the mainstream media are trying to incite panic over the Coronavirus  ...Yet they still push an open border agenda that allows thousands of unchecked &amp; potentially unhealthy migrants to flow into America?  🤔""",4,domestic_politics,False,term1,2020-03-09 00:00:00+00:00,4.939630628156136,-9.681935233259644,-13.147263987842281,38.578777982794215,0.09811678371549395,1.2399591286108667,-0.9196789736675127,-5.088083079837265
2020-03-09 19:11:00+00:00," ""RT @charliekirk11: Hunter Biden &amp; @DonaldJTrumpJr should debate to see who is really grifting off their dad’s time in office  Hunter is a 50 y/o man—he should be able to defend his actions  Don has been falsely accused of doing exactly what Biden has  It’s time to set the record straight  RT!""",4,domestic_politics,False,term1,2020-03-09 00:00:00+00:00,4.939630628156136,-9.681935233259644,-13.147263987842281,38.578777982794215,0.09811678371549395,1.2399591286108667,-0.9196789736675127,-5.088083079837265
2020-03-09 19:11:00+00:00," ""RT @charliekirk11: Hunter Biden &amp; @DonaldJTrumpJr should debate to see who is really grifting off their dad’s time in office  Hunter is a 50 y/o man—he should be able to defend his actions  Don has been falsely accused of doing exactly what Biden has  It’s time to set the record straight  RT!""",4,domestic_politics,False,term1,2020-03-09 00:00:00+00:00,4.939630628156136,-9.681935233259644,-13.147263987842281,38.578777982794215,0.09811678371549395,1.2399591286108667,-0.9196789736675127,-5.088083079837265
2020-03-09 19:13:00+00:00," ""RT @charliekirk11: This is your daily reminder that New York City released an illegal alien charged with the rape of a 13 year old girl  Their Sanctuary City policy kept him from being turned over to ICE  This is exactly what Trump was elected to fix  RT if NYC should be defunded over this!""",2,domestic_politics,False,term1,2020-03-09 00:00:00+00:00,4.939630628156136,-9.681935233259644,-13.147263987842281,38.578777982794215,0.09811678371549395,1.2399591286108667,-0.9196789736675127,-5.088083079837265
2020-03-09 19:16:00+00:00," ""RT @charliekirk11: Wow:  What an amazing swing through the South for The #MAGADoctrine today  We totally sold out in Vero beach!  The response to this book has been truly overwhelming.  I can’t thank you all enough for your support  Make sure to pick up your copy today!  https://t.co/1GAUFIm677 https://t.co/ATwmJV7OYE""",4,domestic_politics,False,term1,2020-03-09 00:00:00+00:00,4.939630628156136,-9.681935233259644,-13.147263987842281,38.578777982794215,0.09811678371549395,1.2399591286108667,-0.9196789736675127,-5.088083079837265
2020-03-09 19:30:00+00:00," ""Elizabeth “Pocahontas” Warren singlehandedly destroyed the Bernie Sanders campaign by stripping voters away from his count on Super T. He lost states that he easily would have won if she had dropped out 3 days earlier. The DNC is doing it to Bernie again! Will he ever get angry?""",4,domestic_politics,False,term1,2020-03-09 00:00:00+00:00,4.939630628156136,-9.681935233259644,-13.147263987842281,38.578777982794215,0.09811678371549395,1.2399591286108667,-0.9196789736675127,-5.088083079837265
2020-03-09 19:31:00+00:00," ""RT @atrupar: Here's Surgeon General Jerome Adams telling Jake Tapper that President Trump 'sleeps less than I do and he's healthier than what I am.' 😳 https://t.co/bDpQWWAgUU""",5,domestic_politics,False,term1,2020-03-09 00:00:00+00:00,4.939630628156136,-9.681935233259644,-13.147263987842281,38.578777982794215,0.09811678371549395,1.2399591286108667,-0.9196789736675127,-5.088083079837265
2020-03-09 19:40:00+00:00," ""The Obama/Biden Administration is the most corrupt Administration in the history of our Country!""",4,domestic_politics,False,term1,2020-03-09 00:00:00+00:00,4.939630628156136,-9.681935233259644,-13.147263987842281,38.578777982794215,0.09811678371549395,1.2399591286108667,-0.9196789736675127,-5.088083079837265
2020-03-09 21:17:00+00:00," ""So much FAKE NEWS!""",5,domestic_politics,False,term1,2020-03-10 00:00:00+00:00,-4.886844513127399,-5.9401908278552895,13.953493436099503,22.26216229141852,0.9102106309889714,1.7547082251278163,-1.0668405420007303,-8.643241909723885
2020-03-10 06:08:00+00:00," ""Going up fast. We need the Wall more than ever!https://twitter.com/charliekirk11/status/1237306970429775872 ‚Ä¶""",3,domestic_politics,False,term1,2020-03-10 00:00:00+00:00,-4.886844513127399,-5.9401908278552895,13.953493436099503,22.26216229141852,0.9102106309889714,1.7547082251278163,-1.0668405420007303,-8.643241909723885
2020-03-10 06:34:00+00:00," ""RT @WhiteHouse: LIVE: Members of the Coronavirus Task Force Hold a Press Briefing https://t.co/QkF20ooYl5""",5,economy,True,term1,2020-03-10 00:00:00+00:00,-4.886844513127399,-5.9401908278552895,13.953493436099503,22.26216229141852,0.9102106309889714,1.7547082251278163,-1.0668405420007303,-8.643241909723885
2020-03-10 08:23:00+00:00," ""Going to be a BAD day for Crazy Bernie!""",4,domestic_politics,False,term1,2020-03-10 00:00:00+00:00,-4.886844513127399,-5.9401908278552895,13.953493436099503,22.26216229141852,0.9102106309889714,1.7547082251278163,-1.0668405420007303,-8.643241909723885
2020-03-10 09:44:00+00:00," ""Our CoronaVirus Team has been doing a great job. Even Democrat governors have been VERY complimentary!""",5,domestic_politics,False,term1,2020-03-10 00:00:00+00:00,-4.886844513127399,-5.9401908278552895,13.953493436099503,22.26216229141852,0.9102106309889714,1.7547082251278163,-1.0668405420007303,-8.643241909723885
2020-03-10 12:45:00+00:00," ""RT @alx: .@trish_regan didn’t say Coronavirus is a scam.. she’s talking about how Democrats are blaming Trump for it. https://t.co/74SYVAOx7a""",5,domestic_politics,False,term1,2020-03-10 00:00:00+00:00,-4.886844513127399,-5.9401908278552895,13.953493436099503,22.26216229141852,0.9102106309889714,1.7547082251278163,-1.0668405420007303,-8.643241909723885
2020-03-10 12:49:00+00:00," ""Fake News!! https://t.co/BG62YbD7Fw""",4,domestic_politics,False,term1,2020-03-10 00:00:00+00:00,-4.886844513127399,-5.9401908278552895,13.953493436099503,22.26216229141852,0.9102106309889714,1.7547082251278163,-1.0668405420007303,-8.643241909723885
2020-03-10 19:36:00+00:00," ""Polls say they BOTH lose to “Trump”. https://t.co/2AY4LZd8Zz""",5,domestic_politics,False,term1,2020-03-10 00:00:00+00:00,-4.886844513127399,-5.9401908278552895,13.953493436099503,22.26216229141852,0.9102106309889714,1.7547082251278163,-1.0668405420007303,-8.643241909723885
2020-03-10 19:52:00+00:00," ""THANK YOU MISSISSIPPI! # KAG2020pic.twitter.com/r4DRnssHya""",5,domestic_politics,False,term1,2020-03-10 00:00:00+00:00,-4.886844513127399,-5.9401908278552895,13.953493436099503,22.26216229141852,0.9102106309889714,1.7547082251278163,-1.0668405420007303,-8.643241909723885
2020-03-10 19:55:00+00:00," ""THANK YOU MISSOURI! # KAG2020pic.twitter.com/FH7NcIPqDp""",5,domestic_politics,False,term1,2020-03-10 00:00:00+00:00,-4.886844513127399,-5.9401908278552895,13.953493436099503,22.26216229141852,0.9102106309889714,1.7547082251278163,-1.0668405420007303,-8.643241909723885
2020-03-10 21:48:00+00:00," ""Well deserved Jack. A great honor! https://t.co/Pb5aYSYNMP""",5,other,False,term1,2020-03-11 00:00:00+00:00,-9.511268097833657,-12.958802325328719,40.01855117660406,53.41372931446848,0.22843324936514864,1.0130136264635925,-3.174118119349721,-9.47361993950923
2020-03-11 00:07:00+00:00," ""RT @Mike_Pence: Keep yourself and those around you safe from the Coronavirus: https://t.co/XHz9BWzxq0""",5,other,False,term1,2020-03-11 00:00:00+00:00,-9.511268097833657,-12.958802325328719,40.01855117660406,53.41372931446848,0.22843324936514864,1.0130136264635925,-3.174118119349721,-9.47361993950923
2020-03-11 00:44:00+00:00," ""Thank you @SenateGOP! https://t.co/XysOvXbTMF""",5,domestic_politics,False,term1,2020-03-11 00:00:00+00:00,-9.511268097833657,-12.958802325328719,40.01855117660406,53.41372931446848,0.22843324936514864,1.0130136264635925,-3.174118119349721,-9.47361993950923
2020-03-11 02:41:00+00:00," ""Great meeting on Capitol Hill with the @SenateGOP! https://t.co/eNB8zMRCup""",5,domestic_politics,False,term1,2020-03-11 00:00:00+00:00,-9.511268097833657,-12.958802325328719,40.01855117660406,53.41372931446848,0.22843324936514864,1.0130136264635925,-3.174118119349721,-9.47361993950923
2020-03-11 09:07:00+00:00," ""THANK YOU MICHIGAN! #KAG2020 https://t.co/9Ibuma0JfP""",4,domestic_politics,False,term1,2020-03-11 00:00:00+00:00,-9.511268097833657,-12.958802325328719,40.01855117660406,53.41372931446848,0.22843324936514864,1.0130136264635925,-3.174118119349721,-9.47361993950923
2020-03-11 09:08:00+00:00," ""Thank you Gavin. Team is doing a great job!https://twitter.com/TeamTrump/status/1237523131041861632 ‚Ä¶""",5,domestic_politics,False,term1,2020-03-11 00:00:00+00:00,-9.511268097833657,-12.958802325328719,40.01855117660406,53.41372931446848,0.22843324936514864,1.0130136264635925,-3.174118119349721,-9.47361993950923
2020-03-11 11:27:00+00:00," ""THANK YOU NORTH DAKOTA! #KAG2020 https://t.co/fOPyY03iyh""",5,domestic_politics,False,term1,2020-03-11 00:00:00+00:00,-9.511268097833657,-12.958802325328719,40.01855117660406,53.41372931446848,0.22843324936514864,1.0130136264635925,-3.174118119349721,-9.47361993950923
2020-03-11 11:28:00+00:00," ""THANK YOU WASHINGTON! #KAG2020 https://t.co/h04VbW71TH""",5,domestic_politics,False,term1,2020-03-11 00:00:00+00:00,-9.511268097833657,-12.958802325328719,40.01855117660406,53.41372931446848,0.22843324936514864,1.0130136264635925,-3.174118119349721,-9.47361993950923
2020-03-11 13:32:00+00:00," ""THANK YOU IDAHO! #KAG2020 https://t.co/aNhwiYsx96""",5,domestic_politics,False,term1,2020-03-11 00:00:00+00:00,-9.511268097833657,-12.958802325328719,40.01855117660406,53.41372931446848,0.22843324936514864,1.0130136264635925,-3.174118119349721,-9.47361993950923
2020-03-11 13:50:00+00:00," ""Someone needs to tell the Democrats in Congress that CoronaVirus doesn‚Äôt care what party you are in. We need to protect ALL Americans!""",6,domestic_politics,False,term1,2020-03-11 00:00:00+00:00,-9.511268097833657,-12.958802325328719,40.01855117660406,53.41372931446848,0.22843324936514864,1.0130136264635925,-3.174118119349721,-9.47361993950923
2020-03-12 03:18:00+00:00," ""I am fully prepared to use the full power of the Federal Government to deal with our current challenge of the CoronaVirus!""",6,economy,True,term1,2020-03-12 00:00:00+00:00,9.287124972971846,1.9571582708712714,-23.37352471753954,0.5830163433011147,0.6070602445875989,0.9137834161653485,-4.630975611591986,-4.0520998197633
2020-03-12 04:44:00+00:00," ""I will be addressing the Nation this evening at 9:00 P.M. (Eastern) from the Oval Office.""",5,domestic_politics,False,term1,2020-03-12 00:00:00+00:00,9.287124972971846,1.9571582708712714,-23.37352471753954,0.5830163433011147,0.6070602445875989,0.9137834161653485,-4.630975611591986,-4.0520998197633
2020-03-12 10:11:00+00:00," ""https://t.co/YioC9eARdP""",5,other,False,term1,2020-03-12 00:00:00+00:00,9.287124972971846,1.9571582708712714,-23.37352471753954,0.5830163433011147,0.6070602445875989,0.9137834161653485,-4.630975611591986,-4.0520998197633
2020-03-12 17:54:00+00:00," ""RT @RyanAFournier: 77% of Americans are confident in the Trump Administration’s ability to handle the coronavirus.  Just 58% of Americans were confident in the Obama Administration’s ability to handle the Ebola virus.  Funny how the media doesn’t report this fact!""",6,domestic_politics,False,term1,2020-03-12 00:00:00+00:00,9.287124972971846,1.9571582708712714,-23.37352471753954,0.5830163433011147,0.6070602445875989,0.9137834161653485,-4.630975611591986,-4.0520998197633
2020-03-12 17:58:00+00:00," ""RT @JonathanTurley: Schumer's threat to the Court that 'you will pay the price' is a direct attack on the integrity of our courts. I criticized Trump for his reckless comments about the courts. Where is the chorus of condemnation of Schumer? Schumer sounded more like a stalker than a statesman.""",5,domestic_politics,False,term1,2020-03-12 00:00:00+00:00,9.287124972971846,1.9571582708712714,-23.37352471753954,0.5830163433011147,0.6070602445875989,0.9137834161653485,-4.630975611591986,-4.0520998197633
